"LIDNUM","ORDER","FAMILY","GENUS","SPECIES","SUBORDERORSUPERFAMILY","SUBFAMILY","MAX_AGE","MIN_AGE","LAT","LONG","COUNTRY","STATE","COUNTY","LOC_SYNONYMS","BODYMASS","DIET_1","DIET_2","DIET_3","LOCOMO1","LOCOMO2","LOCOMO3"
23520,"Perissodactyla","Equidae","Hipparion","indet.","\N","\N",7.6,7.1,39.063,32.844,"Turkey","\N","Konya","Konya Kulu-Kozanli","\N","p","herbivore","graze","te","surficial","hyper_curs"
21166,"Proboscidea","Mammutidae","Mammut","borsoni","\N","\N",2.59,4.4166666666667,48.9,28.3,"Ukraine","\N","\N","\N","8543657","p","herbivore","browse","te","surficial","graviportal"
21204,"Proboscidea","Gomphotheriidae","Tetralophodon","longirostris","\N","\N",2.59,2.59,50.2,25.8,"Ukraine","Western Ukraine","\N","\N","4489000","p","herbivore","br/gr","te","surficial","graviportal"
20272,"Primates","Pliopithecidae","Pliopithecus","antiquus","\N","\N",14.2,12.85,47.6,9.1,"Switzerland","\N","\N","\N","5248","p","herbivore","fruit","te","arboreal","\N"
21032,"Perissodactyla","Equidae","Equus","stenonis","\N","\N",3.55,1.9,40.3,23.3,"Greece","\N","Macedonia","Krimni","429622","p","herbivore","graze","te","surficial","cursorial"
21032,"Perissodactyla","Rhinocerotidae","Stephanorhinus","etruscus","\N","\N",3.55,1.9,40.3,23.3,"Greece","\N","Macedonia","Krimni","965626","p","herbivore","browse","te","surficial","cursorial"
21032,"Artiodactyla","Bovidae","Gazellospira","torticornis","\N","\N",3.55,1.9,40.3,23.3,"Greece","\N","Macedonia","Krimni","134791","p","herbivore","\N","te","surficial","cursorial"
21032,"Artiodactyla","Bovidae","Leptobos","indet.","\N","\N",3.55,1.9,40.3,23.3,"Greece","\N","Macedonia","Krimni","\N","p","herbivore","graze","te","surficial","\N"
21032,"Artiodactyla","Cervidae","Eucladoceros","ctenoides","\N","\N",3.55,1.9,40.3,23.3,"Greece","\N","Macedonia","Krimni","\N","p","herbivore","\N","te","\N","\N"
21154,"Proboscidea","Mammutidae","Mammut","borsoni","\N","\N",7.1,5.4,46.5,30.8,"Ukraine","Odessa region","\N","\N","8543657","p","herbivore","browse","te","surficial","graviportal"
21154,"Proboscidea","Deinotheriidae","Deinotherium","giganteum","\N","\N",7.1,5.4,46.5,30.8,"Ukraine","Odessa region","\N","\N","11240000","p","herbivore","browse","te","surficial","graviportal"
21154,"Artiodactyla","indet.","indet.","indet.","\N","\N",7.1,5.4,46.5,30.8,"Ukraine","Odessa region","\N","\N","\N","p","herbivore","\N","te","surficial","cursorial"
20169,"Perissodactyla","Rhinocerotidae","Aceratherium","incisivum","\N","\N",13.6,11.5,47.9,28.5,"Ukraine","\N","\N","\N","987988","p","herbivore","browse","te","surficial","gen_quad"
20169,"Artiodactyla","Cervidae","Cervavitus","sarmaticus","\N","\N",13.6,11.5,47.9,28.5,"Ukraine","\N","\N","\N","80000","p","herbivore","browse","te","surficial","\N"
20169,"Proboscidea","Deinotheriidae","Deinotherium","gigantissimum","\N","\N",13.6,11.5,47.9,28.5,"Ukraine","\N","\N","\N","13233150","p","herbivore","browse","te","surficial","graviportal"
20169,"Carnivora","indet.","indet.","indet.","\N","\N",13.6,11.5,47.9,28.5,"Ukraine","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
20169,"Perissodactyla","Equidae","indet.","indet.","\N","Hipparionini",13.6,11.5,47.9,28.5,"Ukraine","\N","\N","\N","\N","p","herbivore","\N","te","\N","\N"
21126,"Carnivora","Amphicyonidae","Amphicyon","minor","\N","\N",23.8,17.633,47.9,28.5,"Ukraine","\N","\N","\N","\N","a","carnivore","meat","\N","\N","\N"
21126,"Artiodactyla","Palaeomerycidae","Palaeomeryx","annectans","\N","\N",23.8,17.633,47.9,28.5,"Ukraine","\N","\N","\N","\N","p","herbivore","\N","\N","\N","\N"
23025,"Perissodactyla","Equidae","Cremohipparion","mediterraneum","\N","\N",7.6,5.3,41.45,23.367,"Bulgaria","\N","\N","\N","187000","p","herbivore","br/gr","te","surficial","cursorial"
23025,"Perissodactyla","Chalicotheriidae","Chalicotherium","goldfussi","\N","\N",7.6,5.3,41.45,23.367,"Bulgaria","\N","\N","\N","1060516","p","herbivore","browse","te","surficial","k_walk"
23025,"Perissodactyla","Rhinocerotidae","Aceratherium","indet.","\N","\N",7.6,5.3,41.45,23.367,"Bulgaria","\N","\N","\N","\N","p","herbivore","browse","te","surficial","gen_quad"
23025,"Perissodactyla","Equidae","Hipparion","praesulcatum","\N","\N",7.6,5.3,41.45,23.367,"Bulgaria","\N","\N","\N","\N","p","herbivore","\N","te","\N","\N"
23025,"Perissodactyla","Equidae","Hipparion","microtaton","\N","\N",7.6,5.3,41.45,23.367,"Bulgaria","\N","\N","\N","\N","p","herbivore","\N","te","\N","\N"
20292,"Carnivora","Hyaenidae","Adcrocuta","eximia","\N","\N",7.6,7.1,41.45,23.367,"Bulgaria","\N","\N","\N","106892","a","carnivore","m/bone","te","surficial","gen_quad"
20292,"Primates","Cercopithecidae","Mesopithecus","pentelicus","\N","\N",7.6,7.1,41.45,23.367,"Bulgaria","\N","\N","\N","8000","p","herbivore","browse","te","scansorial","\N"
20292,"Perissodactyla","Equidae","Cremohipparion","matthewi","\N","\N",7.6,7.1,41.45,23.367,"Bulgaria","\N","\N","\N","102438","p","herbivore","graze","te","surficial","cursorial"
20292,"Perissodactyla","Equidae","Cremohipparion","mediterraneum","\N","\N",7.6,7.1,41.45,23.367,"Bulgaria","\N","\N","\N","187000","p","herbivore","br/gr","te","surficial","cursorial"
20292,"Artiodactyla","Giraffidae","Bohlinia","attica","\N","\N",7.6,7.1,41.45,23.367,"Bulgaria","\N","\N","\N","1692992","p","herbivore","browse","te","surficial","\N"
27195,"Primates","Cercopithecidae","Mesopithecus","pentelicus","\N","\N",8.9,5.3,39.4580555555556,21.1197222222222,"Greece","\N","\N","\N","8000","p","herbivore","browse","te","scansorial","\N"
27195,"Artiodactyla","Giraffidae","Helladotherium","duvernoyi","\N","\N",8.9,5.3,39.4580555555556,21.1197222222222,"Greece","\N","\N","\N","1604972","p","herbivore","browse","te","surficial","\N"
27195,"Artiodactyla","Giraffidae","Palaeotragus","rouenii","\N","\N",8.9,5.3,39.4580555555556,21.1197222222222,"Greece","\N","\N","\N","379430","p","herbivore","br/gr","te","surficial","\N"
21168,"Proboscidea","Mammutidae","Mammut","borsoni","\N","\N",2.59,4.4166666666667,48.4,28.95,"Ukraine","\N","\N","\N","8543657","p","herbivore","browse","te","surficial","graviportal"
27118,"Artiodactyla","Suidae","Kubanochoerus","gigas","\N","Listriodontinae",14.2,12.85,45.0333333333333,38.9667,"Russia","\N","\N","\N","973498","p","herbivore","plant_dom","te","surficial","gen_quad"
20227,"Carnivora","Felidae","Paramachaerodus","orientalis","\N","\N",8.9,7.6,40.983,28.767,"Turkey","\N","Istanbul","Kucukcekmece: Kucukcemece","85000","a","carnivore","meat_only","te","surficial","gen_quad"
20227,"Carnivora","Ursidae","Ursavus","indet.","\N","\N",8.9,7.6,40.983,28.767,"Turkey","\N","Istanbul","Kucukcekmece: Kucukcemece","\N","o","omnivore","\N","te","\N","\N"
20227,"Carnivora","Mustelidae","Sinictis","pentelici","\N","\N",8.9,7.6,40.983,28.767,"Turkey","\N","Istanbul","Kucukcekmece: Kucukcemece","2000","a","carnivore","meat","te","\N","\N"
20227,"Carnivora","Ursidae","Indarctos","arctoides","\N","\N",8.9,7.6,40.983,28.767,"Turkey","\N","Istanbul","Kucukcekmece: Kucukcemece","160000","a","carnivore","meat","te","surficial","cursorial"
20227,"Perissodactyla","Rhinocerotidae","Chilotherium","habereri","\N","\N",8.9,7.6,40.983,28.767,"Turkey","\N","Istanbul","Kucukcekmece: Kucukcemece","987057","p","herbivore","br/gr","te","surficial","gen_quad"
20227,"Artiodactyla","Tragulidae","Dorcatherium","jourdani","\N","\N",8.9,7.6,40.983,28.767,"Turkey","\N","Istanbul","Kucukcekmece: Kucukcemece","21532","p","herbivore","browse","te","surficial","\N"
20227,"Artiodactyla","Tragulidae","Dorcatherium","puyhauberti","\N","\N",8.9,7.6,40.983,28.767,"Turkey","\N","Istanbul","Kucukcekmece: Kucukcemece","36000","p","herbivore","browse","te","surficial","\N"
20227,"Artiodactyla","Giraffidae","Bohlinia","attica","\N","\N",8.9,7.6,40.983,28.767,"Turkey","\N","Istanbul","Kucukcekmece: Kucukcemece","1692992","p","herbivore","browse","te","surficial","\N"
20227,"Artiodactyla","Bovidae","Tragoportax","amalthea","\N","\N",8.9,7.6,40.983,28.767,"Turkey","\N","Istanbul","Kucukcekmece: Kucukcemece","150294","p","herbivore","br/gr","te","surficial","\N"
20227,"Artiodactyla","Bovidae","Palaeoreas","lindermayeri","\N","\N",8.9,7.6,40.983,28.767,"Turkey","\N","Istanbul","Kucukcekmece: Kucukcemece","45000","p","herbivore","br/gr","te","surficial","\N"
20227,"Carnivora","Hyaenidae","Ictitherium","indet.","\N","\N",8.9,7.6,40.983,28.767,"Turkey","\N","Istanbul","Kucukcekmece: Kucukcemece","\N","a","carnivore","meat","te","surficial","gen_quad"
20227,"Proboscidea","Gomphotheriidae","Choerolophodon","pentelici","\N","\N",8.9,7.6,40.983,28.767,"Turkey","\N","Istanbul","Kucukcekmece: Kucukcemece","2974174","p","herbivore","br/gr","te","surficial","graviportal"
20227,"Carnivora","Mustelidae","Lutra","indet.","\N","\N",8.9,7.6,40.983,28.767,"Turkey","\N","Istanbul","Kucukcekmece: Kucukcemece","\N","\N","\N","\N","\N","\N","\N"
20227,"Artiodactyla","Bovidae","Gazella","gaudryi","\N","\N",8.9,7.6,40.983,28.767,"Turkey","\N","Istanbul","Kucukcekmece: Kucukcemece","17494","p","herbivore","\N","te","surficial","\N"
20227,"Perissodactyla","Equidae","Hipparion","indet.","\N","\N",8.9,7.6,40.983,28.767,"Turkey","\N","Istanbul","Kucukcekmece: Kucukcemece","\N","p","herbivore","graze","te","surficial","hyper_curs"
20227,"Proboscidea","Deinotheriidae","Deinotherium","indet.","\N","\N",8.9,7.6,40.983,28.767,"Turkey","\N","Istanbul","Kucukcekmece: Kucukcemece","\N","p","herbivore","\N","te","\N","\N"
20227,"Artiodactyla","Bovidae","Helicotragus","rotundicornis","\N","\N",8.9,7.6,40.983,28.767,"Turkey","\N","Istanbul","Kucukcekmece: Kucukcemece","\N","p","herbivore","\N","te","\N","\N"
20227,"Perissodactyla","Rhinocerotidae","Pliodiceros","neumayri","\N","\N",8.9,7.6,40.983,28.767,"Turkey","\N","Istanbul","Kucukcekmece: Kucukcemece","1832296","p","herbivore","graze","te","surficial","gen_quad"
20227,"Artiodactyla","Giraffidae","Giraffa","attica","\N","\N",8.9,7.6,40.983,28.767,"Turkey","\N","Istanbul","Kucukcekmece: Kucukcemece","\N","p","herbivore","\N","te","\N","\N"
20227,"Artiodactyla","Giraffidae","Orasius","speciosus","\N","\N",8.9,7.6,40.983,28.767,"Turkey","\N","Istanbul","Kucukcekmece: Kucukcemece","\N","p","herbivore","\N","te","\N","\N"
20227,"Artiodactyla","Bovidae","Gazella","strylodondis","\N","\N",8.9,7.6,40.983,28.767,"Turkey","\N","Istanbul","Kucukcekmece: Kucukcemece","\N","p","herbivore","\N","te","\N","\N"
20227,"Artiodactyla","Suidae","Hippopotamodon","erymanthius","\N","Suinae",8.9,7.6,40.983,28.767,"Turkey","\N","Istanbul","Kucukcekmece: Kucukcemece","270000","o","omnivore","plant_dom","te","surficial","gen_quad"
20453,"Carnivora","Hyaenidae","Adcrocuta","eximia","\N","\N",7.6,5.3,39.917,33.25,"Turkey","\N","\N","Kucukyozgat","106892","a","carnivore","m/bone","te","surficial","gen_quad"
20453,"Carnivora","Felidae","Amphimachairodus","romeri","\N","\N",7.6,5.3,39.917,33.25,"Turkey","\N","\N","Kucukyozgat","\N","a","carnivore","meat_only","te","\N","\N"
20453,"Artiodactyla","Bovidae","Tragoportax","amalthea","\N","\N",7.6,5.3,39.917,33.25,"Turkey","\N","\N","Kucukyozgat","150294","p","herbivore","br/gr","te","surficial","\N"
20453,"Carnivora","Hyaenidae","Ictitherium","indet.","\N","\N",7.6,5.3,39.917,33.25,"Turkey","\N","\N","Kucukyozgat","\N","a","carnivore","meat","te","surficial","gen_quad"
23545,"Artiodactyla","indet.","indet.","indet.","\N","\N",2.5,1.9,38.475,27.686,"Turkey","\N","Manisa","Manisa Turgutlu-Cepnidere-Kud.","\N","p","herbivore","\N","te","surficial","cursorial"
21143,"Perissodactyla","Rhinocerotidae","Chilotherium","schlosseri","\N","\N",9.88,7.1,46.5,30.8,"Ukraine","Odessa region","\N","Odessa","753314","p","herbivore","br/gr","te","surficial","gen_quad"
21143,"Artiodactyla","Giraffidae","Helladotherium","duvernoyi","\N","\N",9.88,7.1,46.5,30.8,"Ukraine","Odessa region","\N","Odessa","1604972","p","herbivore","browse","te","surficial","\N"
21143,"Artiodactyla","Bovidae","Tragoportax","amalthea","\N","\N",9.88,7.1,46.5,30.8,"Ukraine","Odessa region","\N","Odessa","150294","p","herbivore","br/gr","te","surficial","\N"
21143,"Artiodactyla","Bovidae","Palaeoryx","pallasi","\N","\N",9.88,7.1,46.5,30.8,"Ukraine","Odessa region","\N","Odessa","226028","p","herbivore","browse","te","surficial","\N"
21143,"Artiodactyla","Cervidae","indet.","indet.","\N","\N",9.88,7.1,46.5,30.8,"Ukraine","Odessa region","\N","Odessa","\N","p","herbivore","\N","te","surficial","\N"
21143,"Carnivora","Hyaenidae","indet.","indet.","\N","\N",9.88,7.1,46.5,30.8,"Ukraine","Odessa region","\N","Odessa","\N","a","\N","\N","te","\N","\N"
21143,"Perissodactyla","Rhinocerotidae","Aceratherium","indet.","\N","\N",9.88,7.1,46.5,30.8,"Ukraine","Odessa region","\N","Odessa","\N","p","herbivore","browse","te","surficial","gen_quad"
21143,"Artiodactyla","Bovidae","Gazella","brevicornis","\N","\N",9.88,7.1,46.5,30.8,"Ukraine","Odessa region","\N","Odessa","29133","p","herbivore","\N","te","\N","\N"
21143,"Perissodactyla","Equidae","Hipparion","verae","\N","\N",9.88,7.1,46.5,30.8,"Ukraine","Odessa region","\N","Odessa","\N","p","herbivore","\N","te","\N","\N"
22951,"Perissodactyla","Rhinocerotidae","Aceratherium","incisivum","\N","\N",11.2,9.9,50.167,70.5,"Kazakhstan","\N","\N","Kulanotpes: Qulanötpes","987988","p","herbivore","browse","te","surficial","gen_quad"
22951,"Perissodactyla","Equidae","Plesiohipparion","longipes","\N","\N",11.2,9.9,50.167,70.5,"Kazakhstan","\N","\N","Kulanotpes: Qulanötpes","215000","p","herbivore","graze","te","surficial","cursorial"
22951,"Artiodactyla","Cervidae","indet.","indet.","\N","\N",11.2,9.9,50.167,70.5,"Kazakhstan","\N","\N","Kulanotpes: Qulanötpes","\N","p","herbivore","\N","te","surficial","\N"
22951,"Proboscidea","Mammutidae","Zygolophodon","turicensis","\N","\N",11.2,9.9,50.167,70.5,"Kazakhstan","\N","\N","Kulanotpes: Qulanötpes","5973000","p","herbivore","browse","te","surficial","graviportal"
22951,"Artiodactyla","Bovidae","indet.","indet.","\N","Boselaphini",11.2,9.9,50.167,70.5,"Kazakhstan","\N","\N","Kulanotpes: Qulanötpes","\N","p","herbivore","\N","te","surficial","\N"
22951,"Perissodactyla","Equidae","Hipparion","indet.","\N","\N",11.2,9.9,50.167,70.5,"Kazakhstan","\N","\N","Kulanotpes: Qulanötpes","\N","p","herbivore","graze","te","surficial","hyper_curs"
22951,"Perissodactyla","Equidae","Anchitherium","indet.","\N","Anchitheriinae",11.2,9.9,50.167,70.5,"Kazakhstan","\N","\N","Kulanotpes: Qulanötpes","\N","p","herbivore","browse","te","surficial","cursorial"
22941,"Artiodactyla","Bovidae","Tethytragus","koehleri","\N","\N",16.4,12.85,37.045,28.054,"Turkey","Milas-Mugla","\N","Kuldak: Kultak Milas-Mugla: Mugla Ören-Kultak","35000","p","herbivore","browse","te","surficial","cursorial"
22941,"Proboscidea","Gomphotheriidae","Gomphotherium","indet.","\N","\N",16.4,12.85,37.045,28.054,"Turkey","Milas-Mugla","\N","Kuldak: Kultak Milas-Mugla: Mugla Ören-Kultak","\N","p","herbivore","browse","te","surficial","graviportal"
22941,"Perissodactyla","Chalicotheriidae","Metaschizotherium","fraasi","\N","\N",16.4,12.85,37.045,28.054,"Turkey","Milas-Mugla","\N","Kuldak: Kultak Milas-Mugla: Mugla Ören-Kultak","1110790","p","herbivore","\N","te","\N","\N"
22941,"Perissodactyla","Equidae","Anchitherium","aurelianense","\N","\N",16.4,12.85,37.045,28.054,"Turkey","Milas-Mugla","\N","Kuldak: Kultak Milas-Mugla: Mugla Ören-Kultak","\N","p","herbivore","\N","te","\N","\N"
23335,"Artiodactyla","Suidae","indet.","indet.","\N","\N",19.5,17.2,40.274,33.397,"Turkey","\N","Ankara","Ankara Kalecik-Kumartas: Kumartas","\N","\N","\N","\N","te","surficial","gen_quad"
27102,"Artiodactyla","Bovoidea","Amphimoschus","indet.","\N","\N",23,21.7,45.7666666666667,58.6666666666667,"Kazakhstan","\N","\N","\N","\N","p","herbivore","\N","te","\N","\N"
27103,"Perissodactyla","Equidae","Anchitherium","indet.","\N","Anchitheriinae",21.7,19.5,45.7666666666667,58.6666666666667,"Kazakhstan","\N","\N","\N","\N","p","herbivore","browse","te","surficial","cursorial"
20803,"Carnivora","Canidae","Nyctereutes","megamastoides","\N","\N",3,2.45,38.4,69.7,"Tajikistan","\N","Afgano-Tadzhikian de","Lagernaja: Navrukho: Kuruksay","20000","o","omnivore","\N","te","surficial","gen_quad"
20803,"Carnivora","Felidae","Lynx","issiodorensis","\N","\N",3,2.45,38.4,69.7,"Tajikistan","\N","Afgano-Tadzhikian de","Lagernaja: Navrukho: Kuruksay","30000","a","carnivore","meat_only","te","\N","\N"
20803,"Carnivora","Felidae","Acinonyx","pardinensis","\N","\N",3,2.45,38.4,69.7,"Tajikistan","\N","Afgano-Tadzhikian de","Lagernaja: Navrukho: Kuruksay","50000","a","carnivore","meat_only","te","surficial","cursorial"
20803,"Carnivora","Felidae","Homotherium","crenatidens","\N","\N",3,2.45,38.4,69.7,"Tajikistan","\N","Afgano-Tadzhikian de","Lagernaja: Navrukho: Kuruksay","175072","a","carnivore","meat_only","te","surficial","gen_quad"
20803,"Carnivora","Hyaenidae","Pliocrocuta","perrieri","\N","\N",3,2.45,38.4,69.7,"Tajikistan","\N","Afgano-Tadzhikian de","Lagernaja: Navrukho: Kuruksay","84961","a","carnivore","m/bone","te","surficial","gen_quad"
20803,"Carnivora","Hyaenidae","Chasmaporthetes","lunensis","\N","\N",3,2.45,38.4,69.7,"Tajikistan","\N","Afgano-Tadzhikian de","Lagernaja: Navrukho: Kuruksay","\N","a","carnivore","meat_only","te","surficial","cursorial"
20803,"Carnivora","Ursidae","Ursus","etruscus","\N","\N",3,2.45,38.4,69.7,"Tajikistan","\N","Afgano-Tadzhikian de","Lagernaja: Navrukho: Kuruksay","90000","o","omnivore","\N","te","surficial","gen_quad"
20803,"Proboscidea","Elephantidae","Mammuthus","meridionalis","\N","\N",3,2.45,38.4,69.7,"Tajikistan","\N","Afgano-Tadzhikian de","Lagernaja: Navrukho: Kuruksay","9843577","p","herbivore","graze","te","surficial","graviportal"
20803,"Artiodactyla","Cervidae","Eucladoceros","indet.","\N","\N",3,2.45,38.4,69.7,"Tajikistan","\N","Afgano-Tadzhikian de","Lagernaja: Navrukho: Kuruksay","\N","p","herbivore","\N","te","surficial","\N"
20803,"Carnivora","Canidae","Canis","etruscus","\N","\N",3,2.45,38.4,69.7,"Tajikistan","\N","Afgano-Tadzhikian de","Lagernaja: Navrukho: Kuruksay","20635","a","carnivore","meat","te","surficial","\N"
20803,"Proboscidea","Gomphotheriidae","indet.","indet.","\N","\N",3,2.45,38.4,69.7,"Tajikistan","\N","Afgano-Tadzhikian de","Lagernaja: Navrukho: Kuruksay","\N","p","herbivore","\N","te","surficial","graviportal"
20803,"Artiodactyla","Camelidae","Paracamelus","praebactrianus","\N","\N",3,2.45,38.4,69.7,"Tajikistan","\N","Afgano-Tadzhikian de","Lagernaja: Navrukho: Kuruksay","\N","p","herbivore","\N","te","surficial","\N"
20803,"Artiodactyla","Cervidae","Libralces","gallicus","\N","\N",3,2.45,38.4,69.7,"Tajikistan","\N","Afgano-Tadzhikian de","Lagernaja: Navrukho: Kuruksay","\N","p","herbivore","browse","te","surficial","\N"
20803,"Perissodactyla","Rhinocerotidae","Dicerorhinus","indet.","\N","\N",3,2.45,38.4,69.7,"Tajikistan","\N","Afgano-Tadzhikian de","Lagernaja: Navrukho: Kuruksay","\N","p","herbivore","\N","te","surficial","\N"
20803,"Artiodactyla","Bovidae","Antilospira","indet.","\N","\N",3,2.45,38.4,69.7,"Tajikistan","\N","Afgano-Tadzhikian de","Lagernaja: Navrukho: Kuruksay","\N","p","herbivore","\N","te","surficial","\N"
20803,"Perissodactyla","Rhinocerotidae","Stephanorhinus","beliajevi","\N","\N",3,2.45,38.4,69.7,"Tajikistan","\N","Afgano-Tadzhikian de","Lagernaja: Navrukho: Kuruksay","\N","p","herbivore","graze","te","surficial","gen_quad"
20803,"Artiodactyla","Giraffidae","Sivatherium","indet.","\N","\N",3,2.45,38.4,69.7,"Tajikistan","\N","Afgano-Tadzhikian de","Lagernaja: Navrukho: Kuruksay","\N","p","herbivore","\N","te","surficial","\N"
20803,"Artiodactyla","Bovidae","Gazella","parasinensis","\N","\N",3,2.45,38.4,69.7,"Tajikistan","\N","Afgano-Tadzhikian de","Lagernaja: Navrukho: Kuruksay","\N","p","herbivore","\N","te","surficial","\N"
